RESULT_COUNT: 9313,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,EX_DIVIDEND,SPLIT_RATIO,ADJ_OPEN,ADJ_HIGH,ADJ_LOW,ADJ_CLOSE,ADJ_VOLUME
2017-07-05,143.69,144.79,142.7237,144.09,21569557.0,0.0,1.0,142.595214792724,143.68683380777,141.636277107052,142.992167161832,21569557.0
2017-07-03,144.88,145.3,143.1,143.5,14258300.0,0.0,1.0,143.776148090819,144.192948078382,142.00971004829,142.406662417398,14258300.0
2017-06-30,144.45,144.96,143.78,144.02,23024107.0,0.0,1.0,143.349424294028,143.855538564641,142.684529075773,142.922700497238,23024107.0
2017-06-29,144.71,145.13,142.28,143.68,31499368.0,0.0,1.0,143.607443333948,144.024243321512,141.195957691619,142.585290983496,31499368.0
2017-06-28,144.49,146.11,143.1601,145.83,22082432.0,0.0,1.0,143.389119530939,144.996776625826,142.069352141748,144.71890996745,22082432.0
2017-06-27,145.01,146.16,143.62,143.73,24761891.0,0.0,1.0,143.905157610779,145.046395671964,142.52574812813,142.634910029635,24761891.0
2017-06-26,147.17,148.28,145.38,145.82,25692361.0,0.0,1.0,146.048700403961,147.150243228235,144.272338552204,144.708986158222,25692361.0
2017-06-23,145.13,147.16,145.11,146.28,35439389.0,0.0,1.0,144.024243321512,146.038776594733,144.004395703056,145.165481382696,35439389.0
2017-06-22,145.77,146.7,145.1199,145.63,19106294.0,0.0,1.0,144.659367112084,145.582281370259,144.014220274192,144.520433782896,19106294.0
2017-06-21,145.52,146.0693,144.61,145.87,21265751.0,0.0,1.0,144.411271881392,144.956386722269,143.508205241672,144.758605204361,21265751.0
2017-06-20,146.87,146.87,144.94,145.01,24900073.0,0.0,1.0,145.75098612713,145.75098612713,143.835690946185,143.905157610779,24900073.0
2017-06-19,143.66,146.74,143.66,146.34,32541404.0,0.0,1.0,142.565443365041,145.62197660717,142.565443365041,145.225024238062,32541404.0
2017-06-16,143.78,144.5,142.2,142.27,50361093.0,0.0,1.0,142.684529075773,143.399043340167,141.116567217797,141.186033882391,50361093.0
2017-06-15,143.32,144.4798,142.21,144.29,32165373.0,0.0,1.0,142.228033851299,143.378997245527,141.126491027025,143.190643346385,32165373.0
2017-06-14,147.5,147.5,143.84,145.16,31531232.0,0.0,1.0,146.376186108475,146.376186108475,142.744071931139,144.054014749195,31531232.0
2017-06-13,147.16,147.45,145.15,146.59,34165445.0,0.0,1.0,146.038776594733,146.326567062336,144.044090939967,145.473119468755,34165445.0
2017-06-12,145.74,146.09,142.51,145.42,72307330.0,0.0,1.0,144.629595684401,144.97692900737,141.424205303856,144.312033789115,72307330.0
2017-06-09,155.19,155.19,146.02,148.98,64882657.0,0.0,1.0,154.007595404571,154.007595404571,144.907462342776,147.844909874173,64882657.0
2017-06-08,155.25,155.54,154.4,154.99,21250798.0,0.0,1.0,154.067138259937,154.35492872754,153.223614475583,153.809119220017,21250798.0
2017-06-07,155.02,155.98,154.48,155.37,21069647.0,0.0,1.0,153.8388906477,154.791576333559,153.303004949405,154.186223970669,21069647.0
2017-06-06,153.9,155.81,153.78,154.45,26624926.0,0.0,1.0,152.727424014199,154.622871576688,152.608338303466,153.273233521722,26624926.0
2017-06-05,154.34,154.45,153.46,153.93,25331662.0,0.0,1.0,153.164071620217,153.273233521722,152.29077640818,152.757195441882,25331662.0
2017-06-02,153.58,155.45,152.89,155.45,27770715.0,0.0,1.0,152.409862118912,154.265614444491,151.725119282202,154.265614444491,27770715.0
2017-06-01,153.17,153.33,152.22,153.18,16404088.0,0.0,1.0,152.002985940577,152.16176688822,151.060224063946,152.012909749805,16404088.0
2017-05-31,153.97,154.17,152.38,152.76,24451164.0,0.0,1.0,152.796890678792,152.995366863346,151.219005011589,151.596109762241,24451164.0
2017-05-30,153.42,154.43,153.33,153.67,20126851.0,0.0,1.0,152.251081171269,153.253385903266,152.16176688822,152.499176401962,20126851.0
2017-05-26,154.0,154.24,153.31,153.61,21927637.0,0.0,1.0,152.826662106475,153.06483352794,152.141919269765,152.439633546595,21927637.0
2017-05-25,153.73,154.35,153.03,153.87,19235598.0,0.0,1.0,152.558719257328,153.173995429445,151.864052611389,152.697652586515,19235598.0
