Date,Open,High,Low,Close,Adj Close,Volume
2015-11-17,30.48,30.66,30.27,30.4,29.880224,6426200
2015-11-18,30.41,31.07,30.08,31.030001000000002,30.615265,8755400
2015-11-19,31.139999,31.43,30.889999,31.120001000000002,30.704063,6351800
2015-11-20,31.35,31.57,31.16,31.389999,30.970454999999998,5993600
2015-11-23,31.65,31.65,30.809998999999998,30.92,30.506737,6063800
2015-11-24,30.92,31.440001000000002,30.780001000000002,31.17,30.753398999999998,4885700
2015-11-25,31.110001,31.48,31.02,31.129998999999998,30.713929999999998,3457500
2015-11-27,31.190001000000002,31.49,31.030001000000002,31.389999,30.970454999999998,2174900
2015-11-30,31.42,31.860001,31.389999,31.719998999999998,31.296045,8181100
2015-12-01,32.0,32.779999,31.969998999999998,32.75,32.312275,10237400
2015-12-02,32.799999,33.139998999999996,32.43,32.5,32.06562,7356000
2015-12-03,32.759997999999996,33.099998,32.27,32.43,31.996553000000002,6166400
2015-12-04,32.43,33.810001,32.43,33.75,33.298908000000004,11468900
2015-12-07,33.740002000000004,33.740002000000004,33.009997999999996,33.110001000000004,32.667469,8339700
2015-12-08,32.700001,33.700001,32.490002000000004,33.560001,33.111462,7862200
2015-12-09,33.549999,33.75,32.369999,32.709998999999996,32.272812,9316900
2015-12-10,32.810001,33.16,32.700001,32.98,32.5392,5902200
2015-12-11,32.650002,32.880001,32.419998,32.490002000000004,32.055756,5683000
2015-12-14,32.52,32.75,32.18,32.57,32.134686,6897300
2015-12-15,32.939999,33.200001,32.759997999999996,32.970001,32.529343,7682400
2015-12-16,33.040001000000004,33.279999,32.75,33.169998,32.726662,5908900
2015-12-17,33.220001,33.560001,32.650002,32.669998,32.233345,6354000
2015-12-18,32.439999,32.77,32.099998,32.139998999999996,31.710432,9897400
2015-12-21,32.490002000000004,32.93,32.200001,32.900002,32.460278,7105400
2015-12-22,33.0,33.259997999999996,32.73,32.93,32.489876,3233800
2015-12-23,32.98,33.189999,32.919998,33.060001,32.618134000000005,3063100
2015-12-24,32.959998999999996,33.25,32.91,33.169998,32.726662,1311200
2015-12-28,32.82,33.139998999999996,32.360001000000004,33.139998999999996,32.697067,3550600
2015-12-29,33.16,33.779999,33.07,33.68,33.229843,5091500
2015-12-30,33.650002,33.939999,33.380001,33.389998999999996,32.943721999999994,4508600
2015-12-31,33.34,33.490002000000004,32.959998999999996,32.959998999999996,32.519465999999994,3713200
2016-01-04,32.290001000000004,32.580002,32.040001000000004,32.369999,31.937359000000004,8951900
2016-01-05,32.98,33.439999,32.5,32.889998999999996,32.450404999999996,12256800
2016-01-06,32.349998,32.5,31.16,31.530001000000002,31.108587,11233600
2016-01-07,30.74,30.950001,29.879998999999998,30.280001000000002,29.875291999999998,16132600
2016-01-08,30.67,30.700001,29.57,29.629998999999998,29.233976000000002,9961800
2016-01-11,29.66,29.889999,29.15,29.68,29.283309999999997,10234300
2016-01-12,30.209999,30.620001000000002,29.969998999999998,30.18,29.776629999999997,11733900
2016-01-13,30.41,30.610001,29.23,29.26,28.868925,12041800
2016-01-14,28.66,29.0,27.82,28.67,28.28681,15005900
2016-01-15,27.52,27.85,26.639999,27.110001,26.747659999999996,21036300
2016-01-19,27.67,28.450001,27.219998999999998,27.33,26.964717999999998,11428500
2016-01-20,26.809998999999998,27.83,26.450001,27.48,27.112713,12029500
2016-01-21,27.780001000000002,28.23,27.209999,27.799999,27.428434000000003,12036400
2016-01-22,28.33,28.639999,28.27,28.450001,28.069752,6449900
2016-01-25,28.440001000000002,28.77,28.360001,28.42,28.040153999999998,6768200
2016-01-26,28.48,28.82,28.190001000000002,28.700001,28.316409999999998,5698600
2016-01-27,28.66,28.75,27.82,28.360001,27.980954999999998,5792500
2016-01-28,28.59,28.690001000000002,27.5,28.049999,27.675095000000002,6919400
2016-01-29,28.290001,29.35,28.18,29.290001,28.898525,7762600
2016-02-01,29.26,29.450001,29.01,29.299999,28.90839,7247100
2016-02-02,29.0,29.15,27.860001,28.059998999999998,27.684965000000002,8547700
2016-02-03,28.280001000000002,28.450001,27.549999,28.200001,27.823093,8169300
2016-02-04,28.24,28.85,27.93,28.209999,27.832958,8684600
2016-02-05,28.02,28.33,26.35,26.43,26.076748000000002,15010700
2016-02-08,26.030001000000002,26.16,24.85,25.219998999999998,24.882921,15221300
2016-02-09,24.92,26.549999,24.799999,25.49,25.149310999999997,10572700
2016-02-10,25.65,26.389999,25.290001,25.43,25.090117000000003,8395000
2016-02-11,24.780001000000002,25.559998999999998,24.780001000000002,25.299999,24.961853,8503600
2016-02-12,25.700001,25.780001000000002,24.75,25.73,25.386103,8520400
2016-02-16,26.1,27.030001000000002,26.02,26.99,26.629265000000004,12133800
2016-02-17,27.33,27.92,27.219998999999998,27.66,27.290308000000003,19286700
2016-02-18,29.93,30.98,29.9,30.040001,29.6385,26716500
2016-02-19,29.879998999999998,30.709999,29.65,30.440001000000002,30.03315,13140700
2016-02-22,30.879998999999998,31.870001000000002,30.82,31.52,31.098721,11241700
2016-02-23,31.27,31.9,31.120001000000002,31.6,31.177649,9234500
2016-02-24,31.469998999999998,31.870001000000002,30.6,31.82,31.394707,8421300
2016-02-25,31.940001000000002,32.049999,31.32,31.889999,31.46377,8727900
2016-02-26,32.040001000000004,32.119999,31.360001,31.68,31.25658,9049100
2016-02-29,31.610001,32.02,31.34,31.360001,31.053583000000003,8083600
2016-03-01,31.440001000000002,32.75,31.389999,32.75,32.43,8717500
2016-03-02,32.57,33.060001,32.509997999999996,32.939999,32.618140999999994,5845300
2016-03-03,32.900002,33.040001000000004,32.209998999999996,32.650002,32.330982,7544400
2016-03-04,32.900002,32.93,32.299999,32.549999,32.231953000000004,4382600
2016-03-07,32.369999,32.59,31.92,32.34,32.024006,5999200
2016-03-08,32.009997999999996,32.200001,31.65,31.75,31.439770000000003,6873500
2016-03-09,32.029999,32.080002,31.32,31.73,31.419968,5569700
2016-03-10,31.92,32.099998,31.040001,31.68,31.370459000000004,7135600
2016-03-11,32.150002,32.23,31.77,32.220001,31.905182,6935000
2016-03-14,32.07,32.43,31.92,32.299999,31.984398,4757800
2016-03-15,32.130001,32.34,31.57,32.139998999999996,31.82596,5655400
2016-03-16,31.9,33.209998999999996,31.75,33.099998,32.776585,9091100
2016-03-17,32.98,33.139998999999996,32.369999,32.82,32.499317,8842000
2016-03-18,33.209998999999996,34.25,33.0,33.810001,33.479641,13637800
2016-03-21,33.509997999999996,33.919998,33.150002,33.91,33.578666999999996,8444500
2016-03-22,33.799999,34.09,33.43,33.849998,33.519245,6050300
2016-03-23,34.0,34.68,33.849998,34.43,34.093586,10725200
2016-03-24,34.119999,34.540001000000004,34.009997999999996,34.48,34.143093,6123900
2016-03-28,34.419998,34.98,34.380001,34.830002,34.489681,6634700
2016-03-29,34.68,35.470001,34.599998,35.389998999999996,35.044205,6543400
2016-03-30,35.52,36.25,35.5,35.759997999999996,35.410591,9417500
2016-03-31,35.919998,36.0,35.349998,35.630001,35.281859999999995,9497100
2016-04-01,35.41,36.169998,35.139998999999996,36.150002,35.796776,8707300
2016-04-04,36.450001,36.639998999999996,35.66,35.799999,35.450199,9848500
2016-04-05,35.48,36.080002,35.34,35.75,35.400688,8489200
2016-04-06,35.299999,35.82,34.630001,35.799999,35.450199,11321200
2016-04-07,35.57,35.889998999999996,35.279999,35.43,35.083813,9452600
2016-04-08,35.720001,35.950001,35.310001,35.66,35.311572999999996,6398400
2016-04-11,35.869999,36.470001,35.759997999999996,35.880001,35.529419,9688100
2016-04-12,36.0,36.049999,35.139998999999996,35.84,35.489807,7313600
2016-04-13,36.0,36.75,36.0,36.740002000000004,36.38102,8767900
2016-04-14,36.639998999999996,37.0,36.490002000000004,36.84,36.480038,10409800
2016-04-15,36.830002,37.459998999999996,36.709998999999996,37.130001,36.767204,10924300
2016-04-18,37.060001,37.060001,36.610001000000004,36.970001,36.608776,7680600
2016-04-19,37.110001000000004,37.18,36.080002,36.310001,35.955219,7728800
2016-04-20,36.25,36.669998,36.209998999999996,36.450001,36.093849,5004300
2016-04-21,36.459998999999996,36.630001,36.25,36.41,36.054237,4457000
2016-04-22,36.529999,36.779999,36.150002,36.27,35.915607,5588500
2016-04-25,36.279999,36.650002,36.18,36.450001,36.093849,4799300
2016-04-26,36.669998,37.09,36.32,36.48,36.12355,5363400
2016-04-27,36.389998999999996,37.330002,36.32,37.310001,36.945446000000004,8809900
2016-04-28,37.080002,37.299999,36.110001000000004,36.200001,35.846287,9530600
2016-04-29,36.049999,36.130001,35.139998999999996,35.529999,35.182835,8047600
2016-05-02,35.869999,36.220001,35.700001,36.0,35.648243,6401900
2016-05-03,35.59,35.740002000000004,35.259997999999996,35.57,35.222443,5600600
2016-05-04,35.139998999999996,35.169998,34.400002,34.759997999999996,34.420357,13133100
2016-05-05,35.049999,35.380001,34.709998999999996,34.970001,34.628304,6172100
2016-05-06,34.91,35.419998,34.84,35.330002,34.984790999999994,4581000
2016-05-09,35.419998,35.57,34.990002000000004,35.279999,34.935276,8333400
2016-05-10,35.5,36.02,35.16,35.959998999999996,35.608631,6712100
2016-05-11,36.07,36.459998999999996,35.869999,36.060001,35.707657,8204400
2016-05-12,36.32,36.48,34.93,35.57,35.222443,16763500
2016-05-13,39.189999,41.0,39.0,40.98,40.579582,52756400
2016-05-16,40.669998,42.799999,40.540001000000004,42.189999,41.77776,24325800
2016-05-17,42.0,42.580002,41.459998999999996,42.279999,41.866882000000004,15709800
2016-05-18,42.0,43.849998,42.0,43.360001000000004,42.936337,13526800
2016-05-19,43.189999,43.860001000000004,43.130001,43.549999,43.124474,9972000
2016-05-20,43.82,44.509997999999996,43.75,44.330002,43.896854,9777100
2016-05-23,44.52,44.689999,44.130001,44.400002,43.966171,10324100
2016-05-24,44.419998,45.5,44.299999,45.360001000000004,45.033428,10394700
2016-05-25,45.5,45.689999,44.810001,45.169998,44.844799,11451900
2016-05-26,45.25,45.98,45.119999,45.650002,45.321342,7726200
2016-05-27,45.700001,45.970001,45.549999,45.900002,45.569542,6935400
2016-05-31,46.099998,46.82,46.07,46.720001,46.383635999999996,10313100
2016-06-01,46.5,47.259997999999996,46.360001000000004,46.810001,46.472988,9678300
2016-06-02,47.060001,47.540001000000004,46.599998,47.139998999999996,46.800613,8176500
2016-06-03,46.68,46.740002000000004,45.66,46.48,46.145363,11526900
2016-06-06,46.599998,46.959998999999996,46.0,46.240002000000004,45.907092999999996,8062800
2016-06-07,46.52,46.779999,46.310001,46.330002,45.996449,4835000
2016-06-08,46.34,46.509997999999996,45.799999,46.18,45.847527,5865400
2016-06-09,46.02,47.450001,45.919998,47.380001,47.038887,11804200
2016-06-10,46.82,47.240002000000004,46.139998999999996,46.200001,45.867382,10000600
2016-06-13,46.25,47.700001,46.25,46.790001000000004,46.453133,11889700
2016-06-14,46.68,47.099998,46.16,46.880001,46.542484,7458600
2016-06-15,47.27,47.77,46.75,47.360001000000004,47.019032,7525900
2016-06-16,47.009997999999996,47.630001,46.549999,47.549999,47.207661,6161400
2016-06-17,47.610001000000004,47.619999,46.529999,46.720001,46.383635999999996,11775000
2016-06-20,47.470001,48.169998,47.439999,47.560001,47.217587,7344200
2016-06-21,47.759997999999996,47.889998999999996,47.200001,47.27,46.929676,5312700
2016-06-22,47.369999,47.68,47.150002,47.23,46.889961,5065500
2016-06-23,47.68,48.540001000000004,47.650002,48.490002000000004,48.140896000000005,7447000
2016-06-24,46.5,47.360001000000004,45.299999,45.73,45.400764,25442100
2016-06-27,45.349998,45.700001,44.57,45.240002000000004,44.914295,11227200
2016-06-28,46.099998,46.150002,45.27,45.900002,45.569542,9548000
2016-06-29,46.299999,47.009997999999996,46.18,46.650002,46.31414,7973300
2016-06-30,46.73,47.299999,46.349998,47.009997999999996,46.671547,10773500
2016-07-01,46.75,47.360001000000004,46.5,46.66,46.324065999999995,5462200
2016-07-05,46.400002,47.43,46.029999,47.349998,47.009098,9277100
2016-07-06,47.02,47.93,46.779999,47.650002,47.306946,6827600
2016-07-07,47.970001,49.060001,47.75,48.889998999999996,48.538013,9871400
2016-07-08,49.41,51.09,49.220001,50.849998,50.483902,12048300
2016-07-11,51.580002,52.400002,51.52,52.02,51.645481,11219400
2016-07-12,52.599998,53.279999,51.939999,52.799999,52.419865,10919000
2016-07-13,52.900002,53.200001,52.700001,52.779999,52.400005,8115100
2016-07-14,53.060001,53.799999,52.619999,53.32,52.936122999999995,7922300
2016-07-15,52.639998999999996,52.939999,51.84,52.700001,52.320583,10715400
2016-07-18,53.349998,53.43,52.77,52.970001,52.58864200000001,6324800
2016-07-19,52.939999,53.73,52.84,53.52,53.134682,9566300
2016-07-20,53.700001,54.509997999999996,53.48,54.220001,53.829643000000004,7411500
2016-07-21,54.099998,54.27,53.040001000000004,53.220001,52.836842000000004,9032700
2016-07-22,53.41,54.669998,53.02,54.669998,54.276398,7894200
2016-07-25,55.0,55.810001,54.759997999999996,55.68,55.279129000000005,7813200
2016-07-26,56.169998,56.919998,56.09,56.630001,56.22229,12862700
2016-07-27,57.119999,57.220001,55.720001,56.060001,55.656394999999996,11122600
2016-07-28,56.189999,56.599998,56.009997999999996,56.18,55.775532,5547900
2016-07-29,56.389998999999996,57.25,55.380001,57.099998,56.6889,10239700
2016-08-01,57.34,57.549999,56.360001000000004,56.73,56.321571,7528000
2016-08-02,57.0,57.029999,55.5,56.040001000000004,55.636536,7068700
2016-08-03,55.970001,56.299999,55.66,56.189999,55.785454,7495700
2016-08-04,56.459998999999996,57.490002000000004,56.349998,57.23,56.817966000000006,6788000
2016-08-05,57.889998999999996,58.23,57.610001000000004,58.200001,57.780991,9289700
2016-08-08,59.0,59.139998999999996,58.119999,58.740002000000004,58.317101,7626600
2016-08-09,59.029999,59.459998999999996,58.740002000000004,58.889998999999996,58.466018999999996,9308600
2016-08-10,59.41,59.5,58.32,58.509997999999996,58.088753000000004,9393500
2016-08-11,58.82,59.950001,58.700001,59.700001,59.27018399999999,15741200
2016-08-12,61.900002,63.380001,60.630001,63.040001000000004,62.58614300000001,35643600
2016-08-15,63.110001000000004,63.5,62.130001,62.98,62.526568999999995,14332600
2016-08-16,62.889998999999996,62.990002000000004,62.41,62.599998,62.14930699999999,7191300
2016-08-17,62.599998,62.740002000000004,60.66,61.150002,60.709747,14880300
2016-08-18,61.060001,62.200001,60.82,62.099998,61.652905000000004,8292100
2016-08-19,62.07,62.73,61.799999,62.259997999999996,61.811752,7289000
2016-08-22,62.450001,62.610001000000004,61.709998999999996,62.52,62.069885,6118700
2016-08-23,63.040001000000004,63.32,62.73,62.91,62.57216999999999,8494100
2016-08-24,63.130001,63.16,61.650002,61.939999,61.607376,7461200
2016-08-25,61.959998999999996,61.990002000000004,60.759997999999996,61.529999,61.199585,10150800
