Date,Open,High,Low,Close,Adj Close,Volume
2016-01-08,116.33000200000001,117.720001,111.099998,111.389999,111.389999,18067100
2016-01-11,112.129997,116.790001,111.199997,114.970001,114.970001,21865700
2016-01-12,116.110001,117.779999,115.08000200000001,116.58000200000001,116.58000200000001,15133500
2016-01-13,114.43,114.480003,104.529999,106.559998,106.559998,24921600
2016-01-14,105.650002,109.25,101.209999,107.059998,107.059998,23664800
2016-01-15,102.43,105.5,101.720001,104.040001,104.040001,19775100
2016-01-19,106.57,110.139999,105.550003,107.889999,107.889999,35722800
2016-01-20,108.910004,109.989998,97.050003,107.739998,107.739998,53009400
2016-01-21,108.32,108.510002,102.099998,102.349998,102.349998,31027500
2016-01-22,104.720001,104.989998,99.220001,100.720001,100.720001,26821800
2016-01-25,99.779999,102.68,99.0,99.120003,99.120003,20321100
2016-01-26,99.739998,100.550003,94.849998,97.83000200000001,97.83000200000001,22024700
2016-01-27,96.610001,97.849998,90.589996,91.150002,91.150002,25556200
2016-01-28,93.839996,95.25,90.110001,94.410004,94.410004,24562300
2016-01-29,92.0,94.389999,90.629997,91.839996,91.839996,20463900
2016-02-01,91.790001,97.18,91.300003,94.089996,94.089996,19684500
2016-02-02,95.540001,96.650002,90.730003,91.489998,91.489998,21906500
2016-02-03,92.410004,92.690002,86.139999,90.739998,90.739998,27466000
2016-02-04,89.5,91.25,86.540001,89.709999,89.709999,19055400
2016-02-05,88.230003,88.949997,81.860001,82.790001,82.790001,25929300
2016-02-08,80.57,84.699997,79.949997,83.32,83.32,25035600
2016-02-09,81.75,88.400002,81.550003,86.129997,86.129997,25822400
2016-02-10,89.0,92.209999,87.41999799999999,88.449997,88.449997,23146500
2016-02-11,87.41999799999999,88.389999,82.910004,86.349998,86.349998,21820300
2016-02-12,86.639999,89.720001,85.260002,87.400002,87.400002,19067700
2016-02-16,89.0,90.139999,87.540001,89.050003,89.050003,16356600
2016-02-17,90.129997,94.769997,89.639999,94.760002,94.760002,18323800
2016-02-18,94.800003,94.900002,90.309998,90.489998,90.489998,17695300
2016-02-19,89.980003,91.400002,88.029999,89.230003,89.230003,14259200
2016-02-22,90.75,93.110001,88.300003,91.93,91.93,16321800
2016-02-23,91.400002,92.489998,89.050003,89.120003,89.120003,12744400
2016-02-24,88.5,91.760002,86.699997,91.610001,91.610001,15972800
2016-02-25,91.08000200000001,94.809998,90.209999,94.529999,94.529999,17852900
2016-02-26,95.300003,97.480003,94.25,94.790001,94.790001,16975200
2016-02-29,94.809998,97.199997,93.339996,93.410004,93.410004,13663100
2016-03-01,94.58000200000001,99.160004,93.610001,98.300003,98.300003,17048800
2016-03-02,98.010002,99.480003,95.900002,97.610001,97.610001,19102800
2016-03-03,97.83000200000001,98.349998,95.389999,97.93,97.93,15303600
2016-03-04,98.760002,102.220001,98.32,101.58000200000001,101.58000200000001,23414600
2016-03-07,101.0,101.790001,95.25,95.489998,95.489998,23855200
2016-03-08,95.0,98.279999,94.5,96.230003,96.230003,14797000
2016-03-09,96.82,98.370003,95.0,98.0,98.0,12298700
2016-03-10,98.18,99.739998,95.449997,97.360001,97.360001,16979400
2016-03-11,99.510002,99.599998,96.050003,97.660004,97.660004,15114300
2016-03-14,97.199997,99.41999799999999,97.16999799999999,98.129997,98.129997,11251900
2016-03-15,97.870003,98.510002,96.43,97.860001,97.860001,9691800
2016-03-16,97.529999,99.730003,97.5,99.349998,99.349998,12630500
2016-03-17,99.050003,101.389999,99.0,99.720001,99.720001,13825000
2016-03-18,100.5,102.410004,100.010002,101.120003,101.120003,15453500
2016-03-21,101.150002,102.099998,99.5,101.059998,101.059998,9578500
2016-03-22,100.480003,101.519997,99.199997,99.839996,99.839996,9069900
2016-03-23,99.75,100.389999,98.809998,99.589996,99.589996,8313500
2016-03-24,98.639999,98.849998,97.07,98.360001,98.360001,10671100
2016-03-28,98.339996,101.440002,97.82,101.209999,101.209999,12432200
2016-03-29,101.08000200000001,104.33000200000001,101.0,104.129997,104.129997,15950600
2016-03-30,104.650002,104.910004,101.480003,102.190002,102.190002,14705000
2016-03-31,102.43,103.529999,101.050003,102.230003,102.230003,9747500
2016-04-01,102.93,105.790001,102.470001,105.699997,105.699997,14182400
2016-04-04,105.900002,105.91999799999999,103.199997,104.349998,104.349998,10940400
2016-04-05,103.470001,105.75,103.25,104.940002,104.940002,10060900
2016-04-06,105.300003,106.440002,104.25,104.83000200000001,104.83000200000001,9585900
2016-04-07,104.309998,106.440002,103.599998,104.449997,104.449997,10774900
2016-04-08,105.120003,105.33000200000001,102.82,103.809998,103.809998,7857600
2016-04-11,104.040001,104.980003,102.620003,102.68,102.68,7451300
2016-04-12,103.150002,107.220001,102.209999,106.980003,106.980003,12310200
2016-04-13,108.0,111.279999,107.879997,109.650002,109.650002,16701700
2016-04-14,110.010002,111.639999,109.150002,110.41999799999999,110.41999799999999,9532500
2016-04-15,110.639999,111.849998,109.779999,111.510002,111.510002,11746100
2016-04-18,109.900002,110.699997,106.019997,108.400002,108.400002,27001500
2016-04-19,99.489998,101.370003,94.199997,94.339996,94.339996,55728800
2016-04-20,94.339996,96.980003,93.139999,96.769997,96.769997,26613500
2016-04-21,97.309998,97.379997,94.779999,94.980003,94.980003,19919400
2016-04-22,94.849998,96.690002,94.209999,95.900002,95.900002,15806300
2016-04-25,95.699997,95.75,92.800003,93.559998,93.559998,14985400
2016-04-26,93.5,93.550003,91.25,92.43,92.43,15330900
2016-04-27,92.18,92.5,90.209999,91.040001,91.040001,12218900
2016-04-28,91.5,92.66999799999999,90.089996,90.279999,90.279999,11474900
2016-04-29,90.5,90.559998,88.209999,90.029999,90.029999,13968000
2016-05-02,90.410004,93.220001,89.889999,93.110001,93.110001,12547000
2016-05-03,92.08000200000001,93.25,91.300003,91.540001,91.540001,10593900
2016-05-04,91.0,92.160004,90.349998,90.790001,90.790001,7356800
2016-05-05,90.910004,92.08000200000001,89.25,89.370003,89.370003,10368500
2016-05-06,88.83000200000001,90.879997,88.110001,90.839996,90.839996,10433900
2016-05-09,90.730003,91.83000200000001,89.900002,90.540001,90.540001,9543700
2016-05-10,91.139999,93.25,91.089996,92.889999,92.889999,11164200
2016-05-11,92.400002,92.589996,89.900002,90.019997,90.019997,11692900
2016-05-12,90.32,90.410004,85.739998,87.739998,87.739998,20408100
2016-05-13,87.389999,88.589996,86.260002,87.879997,87.879997,11571400
2016-05-16,87.559998,90.0,86.150002,89.120003,89.120003,11247800
2016-05-17,89.0,90.870003,88.16999799999999,88.629997,88.629997,11571300
2016-05-18,88.25,91.720001,88.25,90.5,90.5,13911800
2016-05-19,90.160004,91.269997,88.300003,89.550003,89.550003,11450300
2016-05-20,90.08000200000001,93.279999,89.980003,92.489998,92.489998,15063000
2016-05-23,92.980003,95.290001,92.849998,94.889999,94.889999,13962700
2016-05-24,95.980003,99.139999,95.75,97.889999,97.889999,21246000
2016-05-25,99.0,100.309998,98.300003,100.199997,100.199997,15142900
2016-05-26,103.209999,104.0,101.379997,102.809998,102.809998,17791400
2016-05-27,102.440002,103.5,101.440002,103.300003,103.300003,9092100
2016-05-31,102.949997,103.449997,102.129997,102.57,102.57,8725700
2016-06-01,101.5,101.91999799999999,100.160004,101.510002,101.510002,8393400
2016-06-02,101.389999,102.150002,100.769997,101.25,101.25,7979900
2016-06-03,100.989998,101.0,98.529999,99.589996,99.589996,9224000
2016-06-06,100.290001,101.07,99.720001,100.739998,100.739998,6828100
2016-06-07,101.199997,101.629997,99.769997,99.889999,99.889999,6474700
2016-06-08,100.019997,100.279999,97.599998,97.860001,97.860001,9423900
2016-06-09,97.220001,98.43,96.660004,97.089996,97.089996,8923800
2016-06-10,94.879997,95.349998,93.279999,93.75,93.75,12907900
2016-06-13,95.019997,97.199997,93.620003,93.849998,93.849998,13484300
2016-06-14,94.160004,95.800003,93.269997,94.120003,94.120003,9480400
2016-06-15,94.610001,95.459999,93.5,94.290001,94.290001,7675400
2016-06-16,94.18,95.559998,93.25,95.440002,95.440002,7550800
2016-06-17,95.75,95.769997,94.199997,94.449997,94.449997,8046800
2016-06-20,95.220001,95.879997,93.650002,93.800003,93.800003,9026400
2016-06-21,93.870003,93.879997,90.769997,90.989998,90.989998,15199700
2016-06-22,90.779999,91.980003,89.769997,90.010002,90.010002,9454700
2016-06-23,90.620003,91.68,88.150002,91.660004,91.660004,10819000
2016-06-24,87.529999,90.489998,87.209999,88.440002,88.440002,11248600
2016-06-27,87.879997,88.0,84.809998,85.33000200000001,85.33000200000001,13730500
2016-06-28,87.410004,88.879997,86.410004,87.970001,87.970001,11545600
2016-06-29,89.66999799999999,91.970001,88.699997,91.059998,91.059998,11687100
2016-06-30,90.910004,91.720001,89.900002,91.480003,91.480003,9099000
2016-07-01,95.0,97.0,94.800003,96.66999799999999,96.66999799999999,16167200
2016-07-05,95.199997,101.269997,93.309998,97.910004,97.910004,25879400
2016-07-06,95.029999,96.0,93.550003,94.599998,94.599998,16301200
2016-07-07,94.699997,95.379997,93.18,95.099998,95.099998,9902700
2016-07-08,96.0,97.410004,95.300003,97.059998,97.059998,8335400
2016-07-11,96.190002,96.870003,94.300003,94.66999799999999,94.66999799999999,13276200
2016-07-12,95.07,96.720001,94.089996,95.970001,95.970001,11617400
2016-07-13,96.260002,96.720001,94.800003,96.43,96.43,8768900
2016-07-14,97.0,98.269997,96.800003,98.019997,98.019997,9885000
2016-07-15,98.519997,98.699997,97.410004,98.389999,98.389999,9041900
2016-07-18,98.43,99.839996,97.239998,98.809998,98.809998,28669700
2016-07-19,85.43,86.75,84.5,85.839996,85.839996,55681200
2016-07-20,86.66999799999999,88.489998,85.82,87.910004,87.910004,23525100
2016-07-21,88.300003,88.379997,85.209999,85.989998,85.989998,16084000
2016-07-22,86.480003,86.5,85.110001,85.889999,85.889999,11363900
2016-07-25,85.730003,87.870003,85.010002,87.660004,87.660004,14135000
2016-07-26,91.029999,93.099998,90.900002,91.410004,91.410004,19577600
2016-07-27,91.5,92.059998,90.099998,92.040001,92.040001,8672000
2016-07-28,91.91999799999999,92.209999,90.68,91.650002,91.650002,6227700
2016-07-29,91.190002,91.75,90.589996,91.25,91.25,6960200
2016-08-01,91.230003,94.66999799999999,90.5,94.370003,94.370003,10666900
2016-08-02,94.0,94.08000200000001,92.18,93.559998,93.559998,9836200
2016-08-03,93.279999,94.66999799999999,92.550003,93.099998,93.099998,7030900
2016-08-04,93.199997,93.730003,91.82,93.440002,93.440002,6026400
2016-08-05,93.769997,97.739998,93.559998,97.029999,97.029999,18364800
2016-08-08,95.910004,95.93,94.0,95.110001,95.110001,10135400
2016-08-09,95.120003,95.809998,93.480003,93.989998,93.989998,9175400
2016-08-10,94.400002,94.75,92.949997,93.93,93.93,6511100
2016-08-11,94.599998,96.33000200000001,94.370003,95.889999,95.889999,8535500
2016-08-12,95.529999,96.83000200000001,95.08000200000001,96.589996,96.589996,6592900
2016-08-15,96.83000200000001,96.910004,95.239998,95.309998,95.309998,7304600
2016-08-16,95.190002,95.610001,94.400002,95.120003,95.120003,6311300
2016-08-17,94.940002,96.93,94.849998,96.370003,96.370003,8315600
2016-08-18,95.980003,97.220001,95.16999799999999,96.160004,96.160004,7252600
2016-08-19,96.050003,96.779999,95.510002,95.870003,95.870003,6942900
2016-08-22,95.66999799999999,96.129997,94.949997,95.260002,95.260002,5830500
2016-08-23,95.68,96.589996,95.480003,95.940002,95.940002,5239100
2016-08-24,96.129997,96.360001,94.910004,95.18,95.18,6276500
2016-08-25,96.379997,98.25,96.040001,97.32,97.32,10823100
2016-08-26,97.33000200000001,97.949997,96.57,97.58000200000001,97.58000200000001,6617600
2016-08-29,96.970001,98.449997,96.57,97.300003,97.300003,7972700
2016-08-30,97.839996,98.849998,97.139999,97.449997,97.449997,6093500
2016-08-31,97.480003,97.879997,96.760002,97.449997,97.449997,4690600
2016-09-01,97.809998,97.980003,96.91999799999999,97.379997,97.379997,4148600
2016-09-02,97.900002,98.18,97.010002,97.379997,97.379997,4247200
2016-09-06,97.760002,100.32,97.650002,100.089996,100.089996,9036100
2016-09-07,100.110001,100.190002,98.41999799999999,99.150002,99.150002,6468500
2016-09-08,99.230003,100.050003,98.82,99.660004,99.660004,5198200
2016-09-09,99.059998,99.389999,96.5,96.5,96.5,7373300
2016-09-12,95.910004,99.290001,95.709999,99.050003,99.050003,7718400
2016-09-13,97.16999799999999,98.0,95.33000200000001,96.089996,96.089996,11788100
2016-09-14,97.349998,98.349998,96.959999,97.010002,97.010002,8481000
2016-09-15,97.230003,97.970001,96.529999,97.339996,97.339996,5293500
2016-09-16,97.099998,99.489998,97.040001,99.480003,99.480003,9445100
2016-09-19,99.900002,100.349998,97.82,98.059998,98.059998,8608800
2016-09-20,98.779999,99.160004,97.660004,98.25,98.25,4736800
2016-09-21,96.900002,97.099998,93.260002,94.879997,94.879997,20042200
2016-09-22,95.540001,95.879997,94.230003,95.83000200000001,95.83000200000001,11215000
2016-09-23,95.75,96.970001,95.43,95.940002,95.940002,6179500
2016-09-26,95.379997,95.379997,94.040001,94.559998,94.559998,6739200
2016-09-27,95.040001,97.639999,95.0,97.07,97.07,9680100
2016-09-28,97.099998,97.589996,96.019997,97.480003,97.480003,7235100
2016-09-29,97.309998,98.309998,96.599998,96.66999799999999,96.66999799999999,6217600
2016-09-30,96.900002,99.529999,96.790001,98.550003,98.550003,9807900
2016-10-03,98.0,103.389999,98.0,102.629997,102.629997,15344500
2016-10-04,103.190002,104.440002,101.860001,102.339996,102.339996,12143100
2016-10-05,103.5,106.970001,103.43,106.279999,106.279999,12942900
2016-10-06,104.970001,105.470001,103.879997,105.07,105.07,6587700
2016-10-07,103.980003,106.5,103.550003,104.82,104.82,8659500
2016-10-10,103.18,104.529999,102.760002,103.33000200000001,103.33000200000001,6679100
2016-10-11,102.309998,102.900002,99.860001,100.589996,100.589996,9032900
2016-10-12,100.879997,102.470001,99.220001,99.5,99.5,7426500
2016-10-13,98.010002,100.5,97.629997,100.230003,100.230003,8319300
2016-10-14,101.589996,102.099998,100.349998,101.470001,101.470001,9531100
2016-10-17,100.5,100.730003,98.379997,99.800003,99.800003,26589500
2016-10-18,116.629997,119.82,116.5,118.790001,118.790001,42053700
2016-10-19,118.25,122.449997,118.0,121.870003,121.870003,21981700
2016-10-20,121.970001,123.75,121.059998,123.349998,123.349998,14492800
2016-10-21,122.5,127.849998,122.309998,127.5,127.5,18832400
2016-10-24,127.41999799999999,129.28999299999998,126.150002,127.33000200000001,127.33000200000001,15980700
2016-10-25,126.519997,128.059998,125.75,126.510002,126.510002,8253900
2016-10-26,126.290001,128.720001,125.75,126.970001,126.970001,8602400
2016-10-27,127.43,128.179993,125.93,126.470001,126.470001,6914200
2016-10-28,126.08000200000001,128.929993,126.010002,126.57,126.57,7077300
2016-10-31,126.849998,126.900002,124.400002,124.870003,124.870003,6517500
2016-11-01,124.980003,125.83000200000001,121.800003,123.300003,123.300003,6978600
2016-11-02,122.83000200000001,124.07,121.83000200000001,122.339996,122.339996,4816500
2016-11-03,122.309998,123.720001,121.839996,122.139999,122.139999,5041300
2016-11-04,122.0,123.43,121.620003,122.029999,122.029999,5077700
2016-11-07,124.260002,125.75,123.370003,124.58000200000001,124.58000200000001,5827100
2016-11-08,124.120003,125.809998,123.220001,124.339996,124.339996,4667300
2016-11-09,121.839996,123.650002,120.860001,122.190002,122.190002,7705700
2016-11-10,122.760002,122.970001,113.699997,115.41999799999999,115.41999799999999,19718700
2016-11-11,114.900002,116.629997,113.110001,114.779999,114.779999,11080300
2016-11-14,114.75,115.900002,110.68,113.379997,113.379997,9923700
2016-11-15,114.550003,116.410004,113.089996,113.589996,113.589996,7445100
2016-11-16,112.959999,116.120003,111.809998,115.190002,115.190002,5924800
2016-11-17,115.129997,116.809998,113.559998,115.029999,115.029999,6232700
2016-11-18,115.730003,116.41999799999999,113.510002,115.209999,115.209999,6746800
2016-11-21,116.199997,118.720001,116.190002,117.959999,117.959999,7064500
2016-11-22,118.32,119.459999,116.980003,118.040001,118.040001,7007200
2016-11-23,117.760002,118.889999,117.309998,117.690002,117.690002,4517400
2016-11-25,117.639999,118.389999,117.18,117.410004,117.410004,1616300
2016-11-28,117.050003,117.620003,115.709999,116.93,116.93,5278900
2016-11-29,117.300003,119.18,117.129997,117.510002,117.510002,7082300
2016-11-30,119.0,120.370003,116.389999,117.0,117.0,7715100
2016-12-01,117.519997,118.68,113.949997,117.220001,117.220001,8636900
2016-12-02,116.75,120.980003,116.75,120.809998,120.809998,8953600
2016-12-05,120.730003,120.75,118.400002,119.160004,119.160004,7626300
2016-12-06,120.099998,124.790001,119.41999799999999,124.57,124.57,11513200
2016-12-07,124.480003,125.75,123.25,125.389999,125.389999,8204700
2016-12-08,125.400002,126.349998,122.160004,123.239998,123.239998,8987700
2016-12-09,123.779999,124.300003,121.730003,122.879997,122.879997,4700800
2016-12-12,122.839996,124.029999,122.300003,122.83000200000001,122.83000200000001,3917600
2016-12-13,123.510002,125.089996,122.779999,123.779999,123.779999,5564500
2016-12-14,123.43,124.400002,122.5,123.440002,123.440002,6110300
2016-12-15,123.440002,127.43,122.949997,125.0,125.0,7376200
2016-12-16,126.389999,126.68,124.010002,124.220001,124.220001,7821700
2016-12-19,124.300003,126.440002,122.870003,125.449997,125.449997,4867300
2016-12-20,125.459999,126.300003,124.639999,125.120003,125.120003,3937800
2016-12-21,125.529999,127.739998,125.0,126.5,126.5,6514800
2016-12-22,126.839996,127.5,125.18,125.58000200000001,125.58000200000001,4160700
2016-12-23,125.610001,126.279999,125.08000200000001,125.589996,125.589996,2002100
2016-12-27,126.239998,129.050003,125.699997,128.350006,128.350006,5288200
2016-12-28,129.070007,129.070007,125.760002,125.889999,125.889999,4389200
2016-12-29,125.949997,126.139999,124.199997,125.33000200000001,125.33000200000001,3443700
2016-12-30,126.239998,126.57,123.599998,123.800003,123.800003,4455400
2017-01-03,124.959999,128.190002,124.309998,127.489998,127.489998,9437900
2017-01-04,127.489998,130.169998,126.550003,129.41000400000001,129.41000400000001,7843600
2017-01-05,129.220001,132.75,128.899994,131.809998,131.809998,10185500
2017-01-06,132.080002,133.880005,129.809998,131.070007,131.070007,10657900
2017-01-09,131.479996,131.990005,129.889999,130.949997,130.949997,5766900
2017-01-10,131.270004,132.220001,129.28999299999998,129.889999,129.889999,5985800
2017-01-11,130.91000400000001,131.5,129.25,130.5,130.5,5615100
2017-01-12,130.630005,130.850006,128.5,129.179993,129.179993,5388900
2017-01-13,131.149994,133.929993,130.580002,133.699997,133.699997,10515000
2017-01-17,135.03999299999998,135.399994,132.08999599999999,132.889999,132.889999,12183200
2017-01-18,133.21000700000002,133.649994,131.059998,133.259995,133.259995,16168600
2017-01-19,142.009995,143.46000700000002,138.25,138.41000400000001,138.41000400000001,23203400
2017-01-20,139.360001,140.78999299999998,137.66000400000001,138.600006,138.600006,9497400
2017-01-23,138.649994,139.490005,137.309998,137.389999,137.389999,7433900
2017-01-24,138.110001,140.929993,137.029999,140.110001,140.110001,7754700
2017-01-25,140.800003,141.389999,139.050003,139.520004,139.520004,7238100
2017-01-26,140.449997,141.21000700000002,138.509995,138.96000700000002,138.96000700000002,6038300
2017-01-27,139.46000700000002,142.490005,139.0,142.449997,142.449997,8323900
2017-01-30,141.770004,141.970001,138.800003,141.220001,141.220001,8122500
2017-01-31,140.550003,141.830002,139.699997,140.71000700000002,140.71000700000002,4411600
2017-02-01,141.199997,142.41000400000001,139.300003,140.779999,140.779999,6033400
2017-02-02,140.610001,141.03999299999998,139.050003,139.199997,139.199997,3462400
2017-02-03,139.509995,140.639999,139.100006,140.25,140.25,3512600
2017-02-06,140.0,141.0,139.16000400000001,140.970001,140.970001,3552100
2017-02-07,141.490005,144.279999,141.050003,144.0,144.0,8573500
2017-02-08,143.570007,145.070007,142.559998,144.740005,144.740005,6887100
2017-02-09,144.979996,145.08999599999999,143.580002,144.139999,144.139999,4555100
2017-02-10,144.679993,145.300003,143.970001,144.820007,144.820007,6171900
2017-02-13,145.190002,145.949997,143.050003,143.199997,143.199997,4790400
2017-02-14,143.199997,144.110001,140.050003,140.820007,140.820007,8355000
2017-02-15,140.720001,142.429993,140.509995,142.270004,142.270004,5309100
2017-02-16,142.419998,142.440002,141.070007,142.009995,142.009995,2847500
2017-02-17,141.75,142.899994,141.270004,142.220001,142.220001,4588100
2017-02-21,142.990005,143.380005,141.809998,142.600006,142.600006,3571500
2017-02-22,142.919998,144.0,142.169998,143.860001,143.860001,3482000
2017-02-23,144.449997,144.490005,141.520004,142.779999,142.779999,4668000
2017-02-24,141.880005,143.559998,141.550003,143.25,143.25,3302700
2017-02-27,143.119995,143.919998,142.380005,143.41000400000001,143.41000400000001,3907400
2017-02-28,143.300003,143.570007,141.850006,142.130005,142.130005,3862200
2017-03-01,142.83999599999999,143.259995,142.100006,142.649994,142.649994,4170600
2017-03-02,142.149994,142.699997,139.08999599999999,139.529999,139.529999,6119900
2017-03-03,139.690002,140.91000400000001,138.259995,139.139999,139.139999,5399800
2017-03-06,141.0,142.83999599999999,140.53999299999998,141.940002,141.940002,7116100
2017-03-07,141.990005,142.399994,140.380005,141.429993,141.429993,4241000
2017-03-08,141.470001,142.059998,139.770004,140.320007,140.320007,4085500
2017-03-09,140.03999299999998,141.240005,139.740005,140.529999,140.529999,2652700
2017-03-10,141.389999,141.800003,140.279999,140.889999,140.889999,3318500
2017-03-13,140.899994,143.71000700000002,140.320007,143.520004,143.520004,4922400
2017-03-14,142.949997,143.309998,141.699997,143.190002,143.190002,4660300
2017-03-15,144.199997,145.520004,143.229996,145.25,145.25,5987200
2017-03-16,145.5,146.5,144.220001,144.389999,144.389999,5286500
2017-03-17,144.050003,145.759995,143.399994,145.110001,145.110001,6281300
2017-03-20,145.449997,146.25,144.580002,145.830002,145.830002,3421000
2017-03-21,146.75,147.699997,142.100006,142.419998,142.419998,7669800
2017-03-22,142.53999299999998,143.800003,140.759995,142.649994,142.649994,6486900
2017-03-23,142.139999,142.889999,141.259995,141.83999599999999,141.83999599999999,3712600
2017-03-24,142.360001,142.800003,141.580002,142.020004,142.020004,3546600
2017-03-27,140.830002,144.389999,140.0,144.059998,144.059998,4765700
2017-03-28,144.100006,146.110001,143.919998,145.169998,145.169998,4638000
2017-03-29,145.5,147.179993,144.91000400000001,146.470001,146.470001,3855000
2017-03-30,146.809998,148.28999299999998,146.529999,148.059998,148.059998,4461100
2017-03-31,148.0,148.229996,147.330002,147.809998,147.809998,3888200
2017-04-03,146.699997,148.009995,145.740005,146.919998,146.919998,4609300
2017-04-04,146.83999599999999,147.08999599999999,144.889999,145.5,145.5,4368900
2017-04-05,146.190002,146.25,143.259995,143.619995,143.619995,4607600
2017-04-06,144.0,144.139999,143.009995,143.740005,143.740005,3312400
2017-04-07,143.78999299999998,143.889999,142.71000700000002,143.110001,143.110001,3040500
2017-04-10,143.03999299999998,144.649994,141.21000700000002,143.850006,143.850006,5807400
2017-04-11,144.279999,144.53999299999998,141.979996,144.350006,144.350006,4621500
2017-04-12,144.850006,145.740005,143.550003,143.830002,143.830002,4387000
2017-04-13,144.25,144.550003,142.759995,142.919998,142.919998,3685800
2017-04-17,144.429993,147.320007,144.429993,147.25,147.25,16364700
2017-04-18,147.33999599999999,147.399994,140.0,143.360001,143.360001,19671000
2017-04-19,143.369995,144.0,138.66000400000001,139.759995,139.759995,12395100
2017-04-20,140.300003,141.800003,139.270004,141.179993,141.179993,7248200
2017-04-21,141.389999,143.029999,140.899994,142.869995,142.869995,6824800
2017-04-24,143.610001,144.5,143.399994,143.830002,143.830002,4800900
2017-04-25,147.46000700000002,153.520004,146.220001,152.16000400000001,152.16000400000001,20674200
2017-04-26,151.529999,152.149994,148.899994,150.169998,150.169998,9274100
2017-04-27,150.600006,153.490005,149.300003,153.080002,153.080002,7719400
2017-04-28,152.71000700000002,152.970001,150.940002,152.199997,152.199997,6356400
2017-05-01,151.91000400000001,157.699997,151.610001,155.350006,155.350006,9031600
2017-05-02,155.759995,156.5,154.610001,156.449997,156.449997,5384800
2017-05-03,156.28999299999998,156.53999299999998,154.880005,155.58999599999999,155.58999599999999,3931200
2017-05-04,155.58999599999999,157.899994,154.550003,157.25,157.25,5582300
2017-05-05,158.550003,158.58999599999999,155.899994,156.600006,156.600006,5341700
2017-05-08,156.550003,157.639999,155.300003,156.380005,156.380005,4818800
2017-05-09,156.100006,157.850006,155.970001,157.46000700000002,157.46000700000002,3911000
2017-05-10,157.820007,161.100006,156.559998,160.279999,160.279999,6869900
2017-05-11,160.330002,160.520004,157.550003,158.53999299999998,158.53999299999998,5677400
2017-05-12,159.110001,160.83999599999999,158.509995,160.809998,160.809998,5092900
2017-05-15,160.25,161.779999,159.759995,160.020004,160.020004,4972000
2017-05-16,160.5,161.179993,159.330002,159.41000400000001,159.41000400000001,3464900
2017-05-17,158.08999599999999,158.779999,153.0,153.199997,153.199997,8184500
2017-05-18,153.610001,156.889999,153.240005,155.699997,155.699997,6802700
2017-05-19,156.149994,158.050003,155.91000400000001,157.020004,157.020004,4091500
2017-05-22,157.860001,158.600006,156.429993,157.16000400000001,157.16000400000001,3744100
2017-05-23,157.75,158.309998,156.800003,157.949997,157.949997,3370900
