RESULT_COUNT: 8901,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,EX_DIVIDEND,SPLIT_RATIO,ADJ_OPEN,ADJ_HIGH,ADJ_LOW,ADJ_CLOSE,ADJ_VOLUME
2017-01-20,1002.830017,1005.640015,1000.570007,1003.039978,3524970000.0,,,,,,,
2017-01-19,1003.299988,1004.349976,997.900024,1000.109985,3165970000.0,,,,,,,
2017-01-18,1003.719971,1004.059998,1001.400024,1003.849976,3315250000.0,,,,,,,
2017-01-17,1003.539978,1004.669983,1000.799988,1003.169983,3584990000.0,,,,,,,
2017-01-13,1006.200012,1008.909973,1005.210022,1006.590027,3081270000.0,,,,,,,
2017-01-12,1005.210022,1005.580017,998.299988,1004.97998,3462130000.0,,,,,,,
2017-01-11,1004.099976,1007.119995,1000.330017,1006.929993,3620410000.0,,,,,,,
2017-01-10,1005.710022,1009.429993,1003.179993,1004.48999,3638790000.0,,,,,,,
2017-01-09,1006.669983,1008.01001,1005.590027,1005.650024,3217610000.0,,,,,,,
2017-01-06,1005.440002,1010.26001,1002.039978,1008.150024,3339890000.0,,,,,,,
2017-01-05,1003.440002,1004.789978,1000.320007,1004.140015,3761820000.0,,,,,,,
2017-01-04,1002.02002,1004.799988,1001.440002,1003.869995,3764890000.0,,,,,,,
2017-01-03,997.030029,1002.179993,994.789978,1000.599976,3770530000.0,,,,,,,
2016-12-30,996.969971,997.98999,989.130005,991.429993,2670900000.0,,,,,,,
2016-12-29,996.830017,998.830017,994.440002,996.289978,2336370000.0,,,,,,,
2016-12-28,1004.340027,1005.140015,996.559998,997.109985,2392360000.0,,,,,,,
2016-12-27,1003.450012,1006.849976,1003.429993,1003.969971,1987080000.0,,,,,,,
2016-12-23,1001.400024,1002.52002,1000.159973,1002.52002,2020550000.0,,,,,,,
2016-12-22,1001.809998,1002.390015,999.890015,1001.909973,2876320000.0,,,,,,,
2016-12-21,1005.450012,1005.98999,1003.190002,1003.299988,2852230000.0,,,,,,,
2016-12-20,1003.789978,1006.340027,1003.789978,1005.97998,3298780000.0,,,,,,,
2016-12-19,1000.22998,1004.650024,999.669983,1002.330017,3248370000.0,,,,,,,
2016-12-16,1004.27002,1004.440002,997.98999,999.890015,5920340000.0,,,,,,,
2016-12-15,998.200012,1006.359985,998.200012,1001.799988,4168200000.0,,,,,,,
2016-12-14,1002.640015,1006.929993,995.369995,997.75,4406970000.0,,,,,,,
2016-12-13,999.400024,1007.01001,999.400024,1004.390015,3857590000.0,,,,,,,
2016-12-12,995.719971,998.840027,994.599976,996.570007,4034510000.0,,,,,,,
2016-12-09,989.580017,996.299988,989.340027,996.02002,3884480000.0,,,,,,,
2016-12-08,986.340027,990.26001,984.919983,988.080017,4200580000.0,,,,,,,
2016-12-07,973.22998,986.599976,972.130005,986.599976,4501820000.0,,,,,,,
2016-12-06,972.51001,974.440002,970.359985,974.27002,3855320000.0,,,,,,,
2016-12-05,969.900024,973.51001,969.099976,971.190002,3895230000.0,,,,,,,
2016-12-02,966.090027,968.640015,964.700012,966.280029,3779500000.0,,,,,,,
2016-12-01,969.26001,970.559998,964.98999,966.609985,5063740000.0,,,,,,,
2016-11-30,971.97998,976.049988,968.830017,968.840027,5533980000.0,,,,,,,
2016-11-29,970.47998,974.380005,969.390015,971.98999,3706560000.0,,,,,,,
2016-11-28,973.690002,974.929993,970.119995,970.72998,3505650000.0,,,,,,,
2016-11-25,971.929993,975.25,971.929993,975.25,1584600000.0,,,,,,,
2016-11-23,969.429993,971.090027,967.080017,971.090027,3418640000.0,,,,,,,
2016-11-22,971.789978,972.669983,967.940002,971.380005,3957940000.0,,,,,,,
2016-11-21,964.780029,970.48999,964.780029,970.179993,3607010000.0,,,,,,,
2016-11-18,965.710022,967.039978,962.219971,963.130005,3572400000.0,,,,,,,
2016-11-17,962.059998,965.880005,960.900024,965.619995,3809160000.0,,,,,,,
2016-11-16,961.070007,962.340027,959.130005,961.390015,3830590000.0,,,,,,,
2016-11-15,957.169983,962.559998,956.01001,962.280029,4543860000.0,,,,,,,
2016-11-14,958.830017,960.76001,951.75,955.340027,5367200000.0,,,,,,,
2016-11-11,957.950012,959.25,953.640015,958.679993,4988050000.0,,,,,,,
2016-11-10,961.26001,967.039978,951.98999,960.400024,6451640000.0,,,,,,,
2016-11-09,945.340027,962.419983,942.109985,959.460022,6264150000.0,,,,,,,
2016-11-08,944.150024,951.130005,940.809998,947.52002,3916930000.0,,,,,,,
2016-11-07,930.219971,944.570007,930.219971,944.349976,3736060000.0,,,,,,,
2016-11-04,923.77002,929.599976,923.690002,923.840027,3837860000.0,,,,,,,
2016-11-03,931.289978,932.76001,925.059998,926.630005,3886740000.0,,,,,,,
2016-11-02,937.23999,937.609985,929.789978,931.690002,4248580000.0,,,,,,,
2016-11-01,944.859985,946.179993,932.159973,938.359985,4532160000.0,,,,,,,
2016-10-31,946.73999,947.700012,943.710022,943.869995,3922400000.0,,,,,,,
2016-10-28,949.119995,951.73999,942.280029,945.320007,4019510000.0,,,,,,,
2016-10-27,953.539978,955.27002,949.799988,949.98999,4204830000.0,,,,,,,
2016-10-26,949.75,954.190002,947.409973,951.210022,3775200000.0,,,,,,,
2016-10-25,954.349976,956.090027,952.059998,952.799988,3751340000.0,,,,,,,
2016-10-24,952.77002,955.400024,952.710022,954.700012,3357320000.0,,,,,,,
2016-10-21,949.830017,950.289978,945.23999,949.659973,3448850000.0,,,,,,,
2016-10-20,949.580017,951.859985,945.77002,949.119995,3337170000.0,,,,,,,
2016-10-19,949.289978,952.409973,948.890015,950.01001,3362670000.0,,,,,,,
2016-10-18,948.390015,951.299988,947.440002,949.099976,3170000000.0,,,,,,,
2016-10-17,946.77002,947.73999,943.169983,944.299988,2830390000.0,,,,,,,
2016-10-14,949.440002,953.580017,946.75,946.890015,3228150000.0,,,,,,,
2016-10-13,945.960022,948.849976,939.440002,946.419983,3580450000.0,,,,,,,
2016-10-12,949.549988,952.630005,947.340027,949.619995,2977100000.0,,,,,,,
2016-10-11,958.51001,958.669983,945.570007,949.039978,3438270000.0,,,,,,,
2016-10-10,957.700012,961.72998,957.700012,959.02002,2916550000.0,,,,,,,
2016-10-07,958.47998,959.22998,950.880005,955.090027,3619890000.0,,,,,,,
2016-10-06,956.219971,957.97998,952.440002,956.830017,3461550000.0,,,,,,,
2016-10-05,954.200012,958.359985,954.159973,956.559998,3906550000.0,,,,,,,
2016-10-04,957.099976,958.429993,949.76001,952.47998,3750890000.0,,,,,,,
2016-10-03,957.27002,957.289978,953.179993,956.159973,3137550000.0,,,,,,,
2016-09-30,953.330017,961.799988,953.330017,958.679993,4173340000.0,,,,,,,
2016-09-29,958.940002,960.51001,948.219971,950.919983,4249220000.0,,,,,,,
2016-09-28,956.23999,960.48999,952.27002,960.059998,3891460000.0,,,,,,,
2016-09-27,948.929993,956.169983,946.77002,955.650024,3437770000.0,,,,,,,
2016-09-26,955.179993,955.179993,948.25,948.76001,3216170000.0,,,,,,,
2016-09-23,961.76001,962.070007,957.320007,957.950012,3317190000.0,,,,,,,
2016-09-22,960.22998,964.5,960.22998,963.200012,3552830000.0,,,,,,,
2016-09-21,950.669983,958.090027,947.77002,957.25,3712090000.0,,,,,,,
2016-09-20,950.109985,952.919983,948.440002,948.77002,3140730000.0,,,,,,,
2016-09-19,952.630005,954.299988,946.25,947.349976,3163000000.0,,,,,,,
2016-09-16,952.580017,952.630005,945.450012,948.799988,5014360000.0,,,,,,,
2016-09-15,943.380005,954.400024,941.76001,952.599976,3373720000.0,,,,,,,
2016-09-14,943.690002,950.320007,940.880005,943.289978,3664100000.0,,,,,,,
2016-09-13,953.330017,953.330017,940.549988,943.330017,4141670000.0,,,,,,,
2016-09-12,940.0,958.039978,939.280029,956.200012,4010480000.0,,,,,,,
2016-09-09,959.48999,959.48999,942.619995,942.619995,4233960000.0,,,,,,,
2016-09-08,964.710022,965.599976,962.299988,964.340027,3727840000.0,,,,,,,
2016-09-07,966.5,967.27002,963.210022,966.119995,3319420000.0,,,,,,,
2016-09-06,964.299988,966.890015,961.809998,966.840027,3447650000.0,,,,,,,
2016-09-02,962.969971,965.909973,960.869995,963.669983,3091120000.0,,,,,,,
2016-09-01,959.950012,961.130005,954.369995,960.23999,3392120000.0,,,,,,,
2016-08-31,960.73999,961.140015,955.969971,960.080017,3766390000.0,,,,,,,
2016-08-30,962.869995,964.200012,959.460022,961.780029,3006800000.0,,,,,,,
2016-08-29,959.51001,964.809998,959.51001,963.549988,2654780000.0,,,,,,,
2016-08-26,960.710022,966.590027,955.409973,959.059998,3342340000.0,,,,,,,
2016-08-25,960.440002,962.159973,958.599976,959.809998,2969310000.0,,,,,,,
2016-08-24,964.76001,965.719971,959.51001,961.460022,3148280000.0,,,,,,,
2016-08-23,966.200012,968.859985,965.340027,965.390015,3041490000.0,,,,,,,
2016-08-22,964.070007,965.719971,961.26001,964.150024,2777550000.0,,,,,,,
2016-08-19,966.070007,966.150024,961.27002,964.799988,3084800000.0,,,,,,,
2016-08-18,966.119995,967.419983,964.26001,967.080017,3300570000.0,,,,,,,
2016-08-17,964.330017,966.869995,960.52002,966.48999,3388910000.0,,,,,,,
2016-08-16,967.330017,967.330017,964.539978,964.559998,3196400000.0,,,,,,,
2016-08-15,967.179993,970.330017,967.179993,968.820007,3078530000.0,,,,,,,
2016-08-12,966.609985,967.22998,964.570007,966.51001,3000660000.0,,,,,,,
2016-08-11,964.719971,968.960022,964.719971,967.659973,3423160000.0,,,,,,,
2016-08-10,967.320007,967.47998,962.22998,963.780029,3254950000.0,,,,,,,
2016-08-09,966.559998,969.419983,965.51001,966.929993,3334300000.0,,,,,,,
2016-08-08,966.830017,967.359985,964.090027,965.97998,3327550000.0,,,,,,,
2016-08-05,960.650024,966.919983,960.200012,966.919983,3663070000.0,,,,,,,
2016-08-04,958.700012,960.309998,956.539978,958.940002,3709200000.0,,,,,,,
2016-08-03,957.039978,958.830017,955.450012,958.830017,3786530000.0,,,,,,,
2016-08-02,961.619995,961.909973,952.880005,957.119995,3848750000.0,,,,,,,
2016-08-01,961.809998,964.669983,959.47998,961.789978,3505990000.0,,,,,,,
2016-07-29,959.25,963.799988,958.23999,961.75,4038840000.0,,,,,,,
2016-07-28,958.590027,960.72998,955.179993,959.599976,3664240000.0,,,,,,,
